SIGNAL_ID,LOCATION_NAME,SIGNAL_TYPE,SIGNAL_STATUS,ATD_LOCATION_ID,COA_INTERSECTION_ID,COMM_PLAN,CONTROL,COUNCIL_DISTRICT,PRIMARY_ST,PRIMARY_ST_AKA,CROSS_ST,CROSS_ST_AKA,CROSS_ST_SEGMENT_ID,LANDMARK,IP_CONTROL,IP_SWITCH,PRIMARY_SIGNAL,JURISDICTION_LABEL,PRIMARY_ST_SEGMENT_ID,SIGNAL_ENG_AREA,SWITCH_COMM,TRAFFIC_ENG_AREA,TURN_ON_DATE,MODIFIED_DATE,LOCATION,LATITUDE,LONGITUDE,CROSS_ST_BLOCK,PRIMARY_ST_BLOCK,SIGNAL_PM_MAX_FISCAL_YEAR,PEDESTRIAN_SIGNAL_TYPE,SECONDARY_SIGNALS,SOURCE_DB_ID,IP_COMM_STATUS,COMM_STATUS_DATETIME_UTC,OWNER,DETECTION_STATUS,DETECTION_STATUS_DATE,CONSTRUCTION_NOTE,CONSTRUCTION_NOTE_DATE,LOCATION_LATITUDE,LOCATION_LONGITUDE
905,IH 35 SVRD / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-004460,5155693,,SECONDARY,3,IH 35 SVRD,,BEN WHITE BLVD SVRD,,3212436,,0,0,505: IH 35 SVRD / BEN WHITE BLVD SVRD,AUSTIN FULL PURPOSE,2023130,SOUTH,Both,,01/18/2006,09/20/2016 07:00:00 PM +0000,"(30.2157555, -97.7525253)",30.2157555,-97.7525253,1300,4052,2017,UNKNOWN,,5817c0c1e052e0422be6cb55,OFFLINE,,TxDOT,BROKEN,08/02/2017 07:00:00 PM +0000,,,30.2157555,-97.7525253
559,AIRPORT BLVD / WILSHIRE BLVD,TRAFFIC,TURNED_ON,LOC16-002740,5161099,,PRIMARY,9,AIRPORT BLVD,,WILSHIRE BLVD,,2016749,,0,0,,AUSTIN FULL PURPOSE,3257911,CENTRAL,Controller Only,,12/20/2007,09/20/2016 07:00:00 PM +0000,"(30.2978573, -97.7088776)",30.2978573,-97.7088776,1610,4301,2015,COUNTDOWN,,5817c093e052e0422be6c83f,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2978573,-97.7088776
558,MANCHACA RD / OLD MANCHACA RD,TRAFFIC,TURNED_ON,LOC16-002735,5148099,,PRIMARY,5,MANCHACA RD,,OLD MANCHACA RD,,3311200,,0,0,,AUSTIN FULL PURPOSE,3195161,SOUTH,None,,03/19/2008,09/20/2016 07:00:00 PM +0000,"(30.1641369, -97.8300018)",30.1641369,-97.8300018,10701,10630,2017,WALK/DONT WALK,,5817c093e052e0422be6c83d,OFFLINE,,COA,NO DETECTION,,,,30.1641369,-97.8300018
557,SH 71  / COVERED BRIDGE DR,TRAFFIC,TURNED_ON,LOC16-002730,5143558,,PRIMARY,8,SH 71,,COVERED BRIDGE DR,,3329842,,0,0,,AUSTIN FULL PURPOSE,2022115,SOUTH,None,,03/05/2008,09/20/2016 07:00:00 PM +0000,"(30.2499123, -97.8943024)",30.2499123,-97.8943024,6601,8660,2017,WALK/DONT WALK,,5817c093e052e0422be6c83b,OFFLINE,,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2499123,-97.8943024
556,BURLESON RD / MC KINNEY FALLS PKWY,TRAFFIC,TURNED_ON,LOC16-002725,5162528,,PRIMARY,2,BURLESON RD,,MC KINNEY FALLS PKWY,,3258093,,1,1,,AUSTIN FULL PURPOSE,2023425,SOUTH,Both,,11/08/1995,09/20/2016 07:00:00 PM +0000,"(30.1919994, -97.6983871)",30.1919994,-97.6983871,4121,7508,2017,WALK/DONT WALK,,5817c093e052e0422be6c839,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.1919994,-97.6983871
555,OLTORF ST / PARKER LN,TRAFFIC,TURNED_ON,LOC16-002720,5158030,,PRIMARY,3,OLTORF ST,,PARKER LN,,2022817,,0,0,,AUSTIN FULL PURPOSE,2022818,SOUTH,None,,11/13/1974,09/20/2016 07:00:00 PM +0000,"(30.2323151, -97.7368851)",30.2323151,-97.7368851,2101,1724,2017,UNKNOWN,,5817c093e052e0422be6c837,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2323151,-97.7368851
552,PONCA ST / MONTOPOLIS DR,TRAFFIC,TURNED_ON,LOC16-002705,5162726,,PRIMARY,3,PONCA ST,,MONTOPOLIS DR,,2022687,,1,1,,AUSTIN FULL PURPOSE,2022688,SOUTH,Both,,07/27/1982,09/20/2016 07:00:00 PM +0000,"(30.2375507, -97.6952896)",30.2375507,-97.6952896,615,6206,2015,COUNTDOWN,,5817c093e052e0422be6c830,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2375507,-97.6952896
545,BEN WHITE BLVD SVRD / BANISTER LN,TRAFFIC,TURNED_ON,LOC16-002670,5152396,,PRIMARY,5,BEN WHITE BLVD SVRD,,BANISTER LN,,2026303,,0,0,,AUSTIN FULL PURPOSE,2026359,SOUTH,Controller Only,,03/31/1982,09/20/2016 07:00:00 PM +0000,"(30.2281132, -97.7791214)",30.2281132,-97.7791214,4101,1200,2017,COUNTDOWN,546:  BEN WHITE BLVD SVRD / BANISTER LN,5817c092e052e0422be6c822,ONLINE,05/12/2017 06:53:00 PM +0000,TxDOT,OK,06/14/2017 07:00:00 PM +0000,,,30.2281132,-97.7791214
543,1ST ST / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002660,5153502,,PRIMARY,3,1ST ST,,BEN WHITE BLVD SVRD,,2026354,,0,1,,AUSTIN FULL PURPOSE,2026307,SOUTH,Both,,11/05/1963,09/20/2016 07:00:00 PM +0000,"(30.226881, -97.7692413)",30.226881,-97.7692413,600,3817,2017,COUNTDOWN,544:  1ST ST / BEN WHITE BLVD SVRD,5817c092e052e0422be6c81e,ONLINE,05/12/2017 06:53:00 PM +0000,TxDOT,OK,08/03/2014 07:00:00 PM +0000,,,30.226881,-97.7692413
542,SLAUGHTER LN / WOLFTRAP DR,TRAFFIC,TURNED_ON,LOC16-002655,5145784,,PRIMARY,8,SLAUGHTER LN,,WOLFTRAP DR,,2042046,,0,1,,AUSTIN FULL PURPOSE,2025841,SOUTH,Both,,05/13/1995,09/20/2016 07:00:00 PM +0000,"(30.1866856, -97.8550339)",30.1866856,-97.8550339,10001,3500,2016,COUNTDOWN,,5817c092e052e0422be6c81c,ONLINE,05/12/2017 06:53:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.1866856,-97.8550339
541,12500 BLK N LAMAR BLVD (WALMART),TRAFFIC,TURNED_ON,LOC16-002650,,,PRIMARY,7,LAMAR BLVD,,,,,WALMART,0,0,,AUSTIN FULL PURPOSE,2039246,NORTH,None,,07/11/2016,09/20/2016 07:00:00 PM +0000,"(30.411049, -97.677851)",30.411049,-97.677851,,12500,,COUNTDOWN,,5817c092e052e0422be6c81a,OFFLINE,,,UNKNOWN,06/14/2017 07:00:00 PM +0000,,,30.411049,-97.677851
540,HOWARD LN / DESSAU RD,TRAFFIC,TURNED_ON,LOC16-002645,5166825,,PRIMARY,7,HOWARD LN,,DESSAU RD,,2006510,,1,1,,AUSTIN FULL PURPOSE,2036414,NORTH,Both,,09/20/1995,09/20/2016 07:00:00 PM +0000,"(30.4036503, -97.6384277)",30.4036503,-97.6384277,13500,1500,,WALK/DONT WALK,,5817c092e052e0422be6c818,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.4036503,-97.6384277
119,5TH ST / LAMAR BLVD,TRAFFIC,TURNED_ON,LOC16-000590,5155253,,PRIMARY,9,5TH ST,,LAMAR BLVD,,2019753,,1,1,,AUSTIN FULL PURPOSE,2044015,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2702904, -97.7546005)",30.2702904,-97.7546005,500,926,2016,COUNTDOWN,,5817c07ee052e0422be6c4e2,ONLINE,05/12/2017 06:45:00 PM +0000,COA,NO DETECTION,,,,30.2702904,-97.7546005
895,AVERY RANCH BLVD / STAKED PLAINS DR,TRAFFIC,TURNED_ON,LOC16-004410,5150543,,PRIMARY,6,AVERY RANCH BLVD,,STAKED PLAINS DR,,2037833,,0,0,,AUSTIN FULL PURPOSE,2036834,NORTH,None,,05/22/2008,09/20/2016 07:00:00 PM +0000,"(30.4941616, -97.7914963)",30.4941616,-97.7914963,11300,14001,2017,UNKNOWN,,5817c0bee052e0422be6cb38,OFFLINE,,COA,BROKEN,06/25/2017 07:00:00 PM +0000,,,30.4941616,-97.7914963
892,BRODIE LN / 290 HWY SVRD,TRAFFIC,TURNED_ON,LOC16-004395,5148814,,SECONDARY,,BRODIE LN,,US 290 HWY SVRD,,3309475,,0,1,891:  BRODIE LN / 290 HWY SVRD,SUNSET VALLEY FULL PURPOSE,2024082,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2335815, -97.8183289)",30.2335815,-97.8183289,4956,4000,2017,WALK/DONT WALK,,5817c0bde052e0422be6cb2f,OFFLINE,,Sunset Valley,OK,06/25/2017 07:00:00 PM +0000,,,30.2335815,-97.8183289
884,45TH ST / W 45TH TO MOPAC SB RAMP,TRAFFIC,TURNED_ON,LOC16-004355,5154866,,SECONDARY,10,45TH ST,,W 45TH TO MOPAC SB RAMP,,2021768,,0,0,580:  MOPAC EXPY / 45TH ST,AUSTIN FULL PURPOSE,2021769,NORTH,Both,,04/07/2003,09/20/2016 07:00:00 PM +0000,"(30.3213959, -97.7563477)",30.3213959,-97.7563477,,2916,2017,WALK/DONT WALK,,5817c0bbe052e0422be6cb16,OFFLINE,,TxDOT,OK,06/25/2017 07:00:00 PM +0000,,,30.3213959,-97.7563477
642,PAYTON GIN RD / OHLEN RD,TRAFFIC,TURNED_ON,LOC16-003155,5160293,,PRIMARY,4,PAYTON GIN RD,,OHLEN RD,,2012650,,0,0,,AUSTIN FULL PURPOSE,2010694,NORTH,None,,02/09/1984,09/20/2016 07:00:00 PM +0000,"(30.3643188, -97.714592)",30.3643188,-97.714592,1601,1610,,UNKNOWN,,5817c098e052e0422be6c8ea,OFFLINE,,COA,OK,06/18/2017 07:00:00 PM +0000,,,30.3643188,-97.714592
452,WILLIAM CANNON DR / COOPER LN,TRAFFIC,TURNED_ON,LOC16-002220,5151247,,PRIMARY,2,WILLIAM CANNON DR,,COOPER LN,,2025328,,0,0,,AUSTIN FULL PURPOSE,2025329,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.1985073, -97.7911224)",30.1985073,-97.7911224,6601,900,2016,WALK/DONT WALK,,5817c08de052e0422be6c76e,ONLINE,05/12/2017 06:51:00 PM +0000,COA,OK,11/03/2014 06:00:00 PM +0000,,,30.1985073,-97.7911224
451,STECK AVE / SHOAL CREEK BLVD,TRAFFIC,TURNED_ON,LOC16-002215,5157213,,PRIMARY,7,STECK AVE,,SHOAL CREEK BLVD,,2010798,,0,0,,AUSTIN FULL PURPOSE,2039847,NORTH,Controller Only,,06/14/1981,09/20/2016 07:00:00 PM +0000,"(30.3663502, -97.7386398)",30.3663502,-97.7386398,7934,3224,,WALK/DONT WALK,,5817c08de052e0422be6c76c,ONLINE,05/12/2017 06:51:00 PM +0000,COA,BROKEN,06/25/2017 07:00:00 PM +0000,,,30.3663502,-97.7386398
111,35TH ST / JEFFERSON ST,TRAFFIC,TURNED_ON,LOC16-000550,5155479,,PRIMARY,10,35TH ST,,JEFFERSON ST,,2016154,,1,1,,AUSTIN FULL PURPOSE,2016155,CENTRAL,Both,,03/20/1955,09/20/2016 07:00:00 PM +0000,"(30.3078003, -97.7516022)",30.3078003,-97.7516022,3500,1700,2017,WALK/DONT WALK,,5817c07ee052e0422be6c4d2,ONLINE,05/12/2017 06:45:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.3078003,-97.7516022
110,LAMAR BLVD / MARTIN LUTHER KING JR BLVD,TRAFFIC,TURNED_ON,LOC16-000545,5155501,,PRIMARY,9,LAMAR BLVD,,MARTIN LUTHER KING JR BLVD,,2019774,,1,1,,AUSTIN FULL PURPOSE,2037908,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2836018, -97.7520752)",30.2836018,-97.7520752,1109,1900,2016,UNKNOWN,,5817c07ee052e0422be6c4d0,ONLINE,05/12/2017 06:45:00 PM +0000,COA,OK,08/14/2014 07:00:00 PM +0000,,,30.2836018,-97.7520752
109,35TH ST / KERBEY LN,TRAFFIC,TURNED_ON,LOC16-000540,5155597,,PRIMARY,10,35TH ST,,KERBEY LN,,2016197,,1,1,,AUSTIN FULL PURPOSE,2016198,CENTRAL,Both,,01/31/1982,09/20/2016 07:00:00 PM +0000,"(30.3071957, -97.7507782)",30.3071957,-97.7507782,3500,1600,2017,WALK/DONT WALK,,5817c07de052e0422be6c4ce,ONLINE,05/12/2017 06:45:00 PM +0000,COA,NO DETECTION,,,,30.3071957,-97.7507782
107,35TH ST / JACKSON AVE,TRAFFIC,TURNED_ON,LOC16-000530,5154965,,PRIMARY,10,35TH ST,,JACKSON AVE,,2020046,,1,1,,AUSTIN FULL PURPOSE,2020047,CENTRAL,Both,,11/02/1975,09/20/2016 07:00:00 PM +0000,"(30.3087349, -97.7558899)",30.3087349,-97.7558899,3500,1914,2017,UNKNOWN,,5817c07de052e0422be6c4ca,ONLINE,05/12/2017 06:45:00 PM +0000,TxDOT,BROKEN,06/14/2017 07:00:00 PM +0000,,,30.3087349,-97.7558899
105,LAMAR BLVD / 34TH ST,TRAFFIC,TURNED_ON,LOC16-000520,5156542,,PRIMARY,10,LAMAR BLVD,,34TH ST,,2019817,,1,1,,AUSTIN FULL PURPOSE,2016468,CENTRAL,Both,,,09/20/2016 07:00:00 PM +0000,"(30.3027, -97.7447128)",30.3027,-97.7447128,1001,3400,2017,UNKNOWN,,5817c07de052e0422be6c4c6,ONLINE,05/12/2017 06:45:00 PM +0000,COA,NO DETECTION,06/14/2017 07:00:00 PM +0000,,,30.3027,-97.7447128
539,METRIC BLVD / LAMPLIGHT VILLAGE AVE,TRAFFIC,TURNED_ON,LOC16-002640,5162179,,PRIMARY,7,METRIC BLVD,,LAMPLIGHT VILLAGE AVE,,2006375,,0,0,,AUSTIN FULL PURPOSE,2039288,NORTH,None,,05/31/1995,09/20/2016 07:00:00 PM +0000,"(30.4107037, -97.6955185)",30.4107037,-97.6955185,12300,12200,2017,WALK/DONT WALK,,5817c092e052e0422be6c816,ONLINE,05/12/2017 06:52:00 PM +0000,COA,BROKEN,06/14/2017 07:00:00 PM +0000,,,30.4107037,-97.6955185
538,PARMER LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002635,5164455,,PRIMARY,7,PARMER LN,,IH 35 SVRD,,2039301,,1,1,,AUSTIN FULL PURPOSE,2006422,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4080296, -97.6752319)",30.4080296,-97.6752319,12600,900,2017,WALK/DONT WALK,537:  PARMER LN / 35 SVRD,5817c092e052e0422be6c814,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,BROKEN,06/14/2017 07:00:00 PM +0000,,,30.4080296,-97.6752319
536,FM 2222 RD / CITY PARK RD,TRAFFIC,TURNED_ON,LOC16-002625,5150327,,PRIMARY,10,FM 2222 RD,,CITY PARK RD,,3329832,,0,1,,AUSTIN FULL PURPOSE,2045287,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.3658009, -97.7974396)",30.3658009,-97.7974396,5914,6200,2016,WALK/DONT WALK,,5817c092e052e0422be6c810,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,07/01/2015 07:00:00 PM +0000,,,30.3658009,-97.7974396
535,LAMAR BLVD / YAGER LN,TRAFFIC,TURNED_ON,LOC16-002620,5164083,,PRIMARY,7,LAMAR BLVD,,YAGER LN,,2039383,,1,1,,AUSTIN FULL PURPOSE,2039372,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4017849, -97.6791687)",30.4017849,-97.6791687,501,12250,2015,WALK/DONT WALK,,5817c092e052e0422be6c80e,ONLINE,05/12/2017 06:52:00 PM +0000,COA,UNKNOWN,06/14/2017 07:00:00 PM +0000,,,30.4017849,-97.6791687
534,BURLESON RD / MONTOPOLIS DR,TRAFFIC,TURNED_ON,LOC16-002615,5160558,,PRIMARY,2,BURLESON RD,,MONTOPOLIS DR,,2023216,,1,1,,AUSTIN FULL PURPOSE,2023221,SOUTH,Both,,11/02/1993,09/20/2016 07:00:00 PM +0000,"(30.2055626, -97.7165909)",30.2055626,-97.7165909,3605,6300,2015,WALK/DONT WALK,,5817c091e052e0422be6c80c,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.2055626,-97.7165909
533,SLAUGHTER LN / CURLEW DR,TRAFFIC,TURNED_ON,LOC16-002610,5147719,,PRIMARY,5,SLAUGHTER LN,,CURLEW DR,,2027739,,0,1,,AUSTIN FULL PURPOSE,2027729,SOUTH,Both,,08/18/1993,09/20/2016 07:00:00 PM +0000,"(30.1765766, -97.833992)",30.1765766,-97.833992,9911,2600,2017,COUNTDOWN,,5817c091e052e0422be6c80a,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.1765766,-97.833992
532,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TRAFFIC,TURNED_ON,LOC16-002605,,,PRIMARY,8,SLAUGHTER LN,,,,,BOWIE HIGH SCHOOL,0,1,,AUSTIN FULL PURPOSE,2041989,SOUTH,Both,,08/23/1992,09/20/2016 07:00:00 PM +0000,"(30.1891022, -97.8568878)",30.1891022,-97.8568878,,3901,2016,COUNTDOWN,,5817c091e052e0422be6c808,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/14/2017 07:00:00 PM +0000,,,30.1891022,-97.8568878
531,SH 71  / FLETCHER LN,TRAFFIC,TURNED_ON,LOC16-002600,5143788,,PRIMARY,8,SH 71,,FLETCHER LN,,2047129,,0,0,,AUSTIN FULL PURPOSE,2042973,SOUTH,None,,05/23/1991,09/20/2016 07:00:00 PM +0000,"(30.2470665, -97.888443)",30.2470665,-97.888443,6301,7500,2017,WALK/DONT WALK,,5817c091e052e0422be6c806,ONLINE,08/08/2017 03:38:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.2470665,-97.888443
530,SOUTHWEST PKWY / REPUBLIC OF TEXAS BLVD,TRAFFIC,TURNED_ON,LOC16-002595,5147905,,PRIMARY,8,SOUTHWEST PKWY,,REPUBLIC OF TEXAS BLVD,,2023897,,0,0,,AUSTIN FULL PURPOSE,2023896,SOUTH,None,,03/17/1991,09/20/2016 07:00:00 PM +0000,"(30.2400837, -97.8302536)",30.2400837,-97.8302536,4500,4400,2016,WALK/DONT WALK,,5817c091e052e0422be6c804,OFFLINE,,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.2400837,-97.8302536
529,TECH RIDGE BLVD / 35 SVRD (YAGER LN),TRAFFIC,TURNED_ON,LOC16-002590,5164691,,PRIMARY,7,TECH RIDGE BLVD,,IH 35 SVRD,,2006669,YAGER LN,0,0,,AUSTIN FULL PURPOSE,3311024,NORTH,Both,,06/06/2007,09/20/2016 07:00:00 PM +0000,"(30.3991604, -97.6730423)",30.3991604,-97.6730423,12200,12100,2017,WALK/DONT WALK,528: IH 35 SVRD / YAGER LN,5817c091e052e0422be6c802,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,OK,06/13/2017 07:00:00 PM +0000,,,30.3991604,-97.6730423
527,BRAKER LN / DESSAU RD,TRAFFIC,TURNED_ON,LOC16-002580,5165334,,PRIMARY,1,BRAKER LN,,DESSAU RD,,2012481,,1,1,,AUSTIN FULL PURPOSE,2012480,NORTH,Both,,05/28/1993,09/20/2016 07:00:00 PM +0000,"(30.3724384, -97.6657333)",30.3724384,-97.6657333,11300,1301,2016,WALK/DONT WALK,,5817c091e052e0422be6c7fe,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.3724384,-97.6657333
522,WELLS BRANCH PKWY / SURRENDER AVE,TRAFFIC,TURNED_ON,LOC16-002555,5163519,,PRIMARY,,WELLS BRANCH PKWY,,SURRENDER AVE,,2005527,,0,0,,AUSTIN 2 MILE ETJ,2005528,NORTH,Both,,10/12/1993,09/20/2016 07:00:00 PM +0000,"(30.4359627, -97.6829147)",30.4359627,-97.6829147,2151,2100,2017,UNKNOWN,,5817c091e052e0422be6c7f4,ONLINE,05/12/2017 06:52:00 PM +0000,Travis County,OK,06/13/2017 07:00:00 PM +0000,,,30.4359627,-97.6829147
521,STASSNEY LN / NUCKOLS CROSSING RD,TRAFFIC,TURNED_ON,LOC16-002550,5157879,,PRIMARY,2,STASSNEY LN,,NUCKOLS CROSSING RD,,2023402,,0,1,,AUSTIN FULL PURPOSE,2023403,SOUTH,Both,,11/02/2005,09/20/2016 07:00:00 PM +0000,"(30.1932106, -97.738884)",30.1932106,-97.738884,5011,5100,2016,WALK/DONT WALK,,5817c091e052e0422be6c7f2,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.1932106,-97.738884
520,PARMER LN / LAMPLIGHT VILLAGE AVE,TRAFFIC,TURNED_ON,LOC16-002545,5162117,,PRIMARY,7,PARMER LN,,LAMPLIGHT VILLAGE AVE,,2006187,,0,1,,AUSTIN FULL PURPOSE,2006234,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4158096, -97.6959076)",30.4158096,-97.6959076,12500,1906,2017,WALK/DONT WALK,,5817c091e052e0422be6c7f0,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,10/29/2014 07:00:00 PM +0000,,,30.4158096,-97.6959076
519,LAMAR BLVD / PARMER LN,TRAFFIC,TURNED_ON,LOC16-002540,5164152,,PRIMARY,7,LAMAR BLVD,,PARMER LN,,2006424,,1,1,,AUSTIN FULL PURPOSE,2006468,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.4078522, -97.6782227)",30.4078522,-97.6782227,1001,12400,2015,WALK/DONT WALK,,5817c091e052e0422be6c7ee,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.4078522,-97.6782227
857,CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-004225,5156010,,PRIMARY,10,CAPITAL OF TEXAS HWY,,RESEARCH BLVD SVRD,,2012345,,0,0,,AUSTIN FULL PURPOSE,2012456,NORTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.3892517, -97.7457657)",30.3892517,-97.7457657,9800,9530,2017,COUNTDOWN,858:  CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,5817c0b5e052e0422be6cace,OFFLINE,,TxDOT,OK,06/25/2017 07:00:00 PM +0000,,,30.3892517,-97.7457657
854,CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-004200,5157845,,SECONDARY,7,CAPITAL OF TEXAS HWY,,MOPAC EXPY SVRD,,2009829,,0,0,853:  CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,AUSTIN FULL PURPOSE,2048172,NORTH,Controller Only,,11/23/1993,09/20/2016 07:00:00 PM +0000,"(30.38974, -97.7338028)",30.38974,-97.7338028,10100,10102,2017,COUNTDOWN,,5817c0b5e052e0422be6cac8,OFFLINE,,TxDOT,OK,06/25/2017 07:00:00 PM +0000,,,30.38974,-97.7338028
516,BRAKER LN / TOM ADAMS DR,TRAFFIC,TURNED_ON,LOC16-002525,5165105,,PRIMARY,1,BRAKER LN,,TOM ADAMS DR,,2012485,,1,1,,AUSTIN FULL PURPOSE,2010362,NORTH,Both,,08/23/1992,09/20/2016 07:00:00 PM +0000,"(30.3737679, -97.669014)",30.3737679,-97.669014,11108,1111,,WALK/DONT WALK,,5817c090e052e0422be6c7e8,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/13/2017 07:00:00 PM +0000,,,30.3737679,-97.669014
513,LAMAR BLVD / MEADOWS DR,TRAFFIC,TURNED_ON,LOC16-002510,5162805,,PRIMARY,4,LAMAR BLVD,,MEADOWS DR,,2039689,,1,1,,AUSTIN FULL PURPOSE,2010367,NORTH,Both,,10/30/1988,09/20/2016 07:00:00 PM +0000,"(30.3741302, -97.690773)",30.3741302,-97.690773,801,10508,2015,WALK/DONT WALK,,5817c090e052e0422be6c7e2,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,08/02/2017 07:00:00 PM +0000,,,30.3741302,-97.690773
511,SLAUGHTER LN / BECKETT RD,TRAFFIC,TURNED_ON,LOC16-002500,5144578,,PRIMARY,8,SLAUGHTER LN,,BECKETT RD,,2038147,,0,1,,AUSTIN FULL PURPOSE,2036138,SOUTH,Both,,10/04/2006,09/20/2016 07:00:00 PM +0000,"(30.2009087, -97.8708801)",30.2009087,-97.8708801,9301,5701,2016,WALK/DONT WALK,,5817c090e052e0422be6c7de,ONLINE,05/12/2017 06:52:00 PM +0000,COA,OK,06/25/2017 07:00:00 PM +0000,,,30.2009087,-97.8708801
509,BEN WHITE BLVD SVRD / MONTOPOLIS DR,TRAFFIC,TURNED_ON,LOC16-002490,5161016,,PRIMARY,3,BEN WHITE BLVD SVRD,,MONTOPOLIS DR,,3261079,,0,0,,AUSTIN FULL PURPOSE,3279022,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2126865, -97.7120972)",30.2126865,-97.7120972,3000,6304,2017,WALK/DONT WALK,510:  MONTOPOLIS DR / BEN WHITE BLVD SVRD,5817c08fe052e0422be6c7da,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,OK,10/16/2014 07:00:00 PM +0000,,,30.2126865,-97.7120972
507,IH 35 SVRD / WOODWARD ST,TRAFFIC,TURNED_ON,LOC16-002480,5156416,,PRIMARY,3,IH 35 SVRD,,WOODWARD ST,,2041599,,0,0,,AUSTIN FULL PURPOSE,2023053,SOUTH,Both,,,09/20/2016 07:00:00 PM +0000,"(30.2234898, -97.7476883)",30.2234898,-97.7476883,578,3500,2017,WALK/DONT WALK,508: IH 35 SVRD / WOODWARD ST,5817c08fe052e0422be6c7d6,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,BROKEN,06/25/2017 07:00:00 PM +0000,,,30.2234898,-97.7476883
506,IH 35 SVRD / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002475,5155881,,PRIMARY,2,IH 35 SVRD,,BEN WHITE BLVD SVRD,,3212436,,0,0,,AUSTIN FULL PURPOSE,2041719,SOUTH,Both,,01/18/2006,09/20/2016 07:00:00 PM +0000,"(30.215517, -97.7512589)",30.215517,-97.7512589,1300,4015,2017,UNKNOWN,904: IH 35 SVRD / BEN WHITE BLVD SVRD,5817c08fe052e0422be6c7d4,ONLINE,05/12/2017 06:52:00 PM +0000,TxDOT,BROKEN,07/12/2017 07:00:00 PM +0000,,,30.215517,-97.7512589
